period,lat,lon,time,dep,log_dep,log_dep_norm
1.0,-15.3484,-39.375,6.5,1.098242,0.040698066,0.4925154
1.0,-15.3484,-36.5625,6.5,1.3176467,0.119798996,0.56090605
1.0,-15.3484,-33.75,6.5,1.5220805,0.18243763,0.6150635
1.0,-15.3484,-30.9375,6.5,1.9186239,0.28298986,0.702001
1.0,-15.3484,-28.125,6.5,2.1994488,0.34231386,0.75329256
1.0,-15.3484,-25.3125,6.5,2.413487,0.38264495,0.7881628
1.0,-15.3484,-22.5,6.5,2.586765,0.41275698,0.8141977
1.0,-15.3484,-19.6875,6.5,2.9356139,0.46769893,0.86170053
1.0,-15.3484,-16.875,6.5,2.985991,0.4750885,0.86808956
1.0,-15.3484,-14.0625,6.5,3.409115,0.53264165,0.91785
1.0,-15.3484,-11.25,6.5,3.473162,0.54072505,0.924839
1.0,-15.3484,-8.4375,6.5,3.6488423,0.5621551,0.9433674
1.0,-15.3484,-5.625,6.5,3.753474,0.5744334,0.95398325
1.0,-15.3484,-2.8125,6.5,3.8978357,0.59082353,0.96815413
1.0,-12.5578,0.0,6.5,4.176446,0.6208069,0.9940778
1.0,-12.5578,2.8125,6.5,4.3357387,0.6370631,1.0081329
1.0,-12.5578,5.625,6.5,4.4665294,0.6499702,1.0192924
1.0,-12.5578,8.4375,6.5,4.6335254,0.66591156,1.0330753
1.0,-12.5578,11.25,6.5,4.629206,0.66550654,1.0327252
1.0,-12.5578,14.0625,6.5,4.4708085,0.6503861,1.019652
1.0,-12.5578,16.875,6.5,4.0109005,0.60324186,0.9788911
1.0,-12.5578,19.6875,6.5,3.9022202,0.59131175,0.9685763
1.0,-12.5578,22.5,6.5,3.7164474,0.57012796,0.95026076
1.0,-12.5578,25.3125,6.5,3.5666156,0.5522563,0.9348089
1.0,-12.5578,28.125,6.5,3.335224,0.523125,0.909622
1.0,-12.5578,30.9375,6.5,3.0995684,0.4913012,0.8821071
1.0,-12.5578,33.75,6.5,2.9160857,0.4648003,0.8591944
1.0,-12.5578,36.5625,6.5,2.750292,0.43937883,0.837215
1.0,-12.5578,39.375,6.5,2.600845,0.4151145,0.816236
1.0,-12.5578,42.1875,6.5,2.468404,0.39241624,0.7966111
1.0,-12.5578,45.0,6.5,2.3499851,0.3710651,0.7781509
1.0,-12.5578,47.8125,6.5,2.168239,0.33610716,0.74792624
1.0,-12.5578,50.625,6.5,2.0886996,0.319876,0.73389274
1.0,-12.5578,53.4375,6.5,2.024893,0.3064021,0.7222432
1.0,-12.5578,56.25,6.5,2.005951,0.3023203,0.71871406
1.0,-12.5578,59.0625,6.5,2.0532348,0.3124386,0.72746235
1.0,-12.5578,61.875,6.5,1.87491,0.27298042,0.6933468
1.0,-12.5578,64.6875,6.5,1.8081224,0.25722784,0.6797271
1.0,-12.5578,67.5,6.5,1.654568,0.21868461,0.6464026
1.0,-12.5578,70.3125,6.5,1.5408295,0.1877546,0.61966056
1.0,-12.5578,73.125,6.5,1.3783759,0.13936767,0.5778252
1.0,-12.5578,75.9375,6.5,1.2430286,0.09448113,0.53901625
1.0,-12.5578,78.75,6.5,1.0911485,0.03788386,0.4900822
1.0,-12.5578,81.5625,6.5,1.0380895,0.016234804,0.4713644
1.0,-12.5578,84.375,6.5,0.99415594,-0.002545487,0.45512694
1.0,-12.5578,87.1875,6.5,1.0171528,0.007386193,0.46371388
1.0,-12.5578,90.0,6.5,1.0407122,0.017330661,0.4723119
1.0,-12.5578,92.8125,6.5,1.0094963,0.004104745,0.46087676
1.0,-12.5578,95.625,6.5,1.0345118,0.014735451,0.47006807
1.0,-12.5578,98.4375,6.5,1.0608948,0.02567234,0.47952414
1.0,-12.5578,101.25,6.5,1.0615911,0.025957288,0.47977045
1.0,-12.5578,104.0625,6.5,1.0994415,0.041172136,0.49292523
1.0,-12.5578,106.875,6.5,1.1088357,0.0448672,0.49612
1.0,-12.5578,109.6875,6.5,1.1520671,0.06147776,0.5104815
1.0,-12.5578,112.5,6.5,1.110783,0.04562922,0.49677885
1.0,-12.5578,115.3125,6.5,1.1051159,0.043407824,0.49485824
1.0,-12.5578,118.125,6.5,1.0899165,0.037393216,0.48965797
1.0,-12.5578,120.9375,6.5,1.0845664,0.03525613,0.48781025
1.0,-12.5578,123.75,6.5,1.0419649,0.017853085,0.47276357
1.0,-12.5578,126.5625,6.5,0.99398834,-0.0026187121,0.45506367
1.0,-12.5578,129.375,6.5,0.9508859,-0.021871597,0.4384176
1.0,-12.5578,132.1875,6.5,0.8950794,-0.04813845,0.41570726
1.0,-12.5578,135.0,6.5,0.8417789,-0.074801974,0.39265397
1.0,-12.5578,137.8125,6.5,0.78824055,-0.10334123,0.3679789
1.0,-12.5578,140.625,6.5,0.75112426,-0.12428821,0.34986812
1.0,-12.5578,143.4375,6.5,0.6998924,-0.15496872,0.32334173
1.0,-12.5578,146.25,6.5,0.6637479,-0.17799683,0.30343163
1.0,-12.5578,149.0625,6.5,0.63482,-0.19734941,0.28669935
1.0,-12.5578,151.875,6.5,0.62654185,-0.20304991,0.2817707
1.0,-12.5578,154.6875,6.5,0.5920838,-0.22761682,0.26053017
1.0,-12.5578,157.5,6.5,0.5028976,-0.29852042,0.19922686
1.0,-12.5578,160.3125,6.5,0.44126278,-0.3553027,0.15013288
1.0,-12.5578,163.125,6.5,0.36375242,-0.4391941,0.07760031
1.0,-12.5578,165.9375,6.5,0.30502537,-0.51566404,0.011484366
1.0,-12.5578,168.75,6.5,0.2585411,-0.5874704,-0.050599463
1.0,-12.5578,171.5625,6.5,0.24961098,-0.6027363,-0.06379835
1.0,-12.5578,174.375,6.5,0.23100454,-0.6363795,-0.09288627
1.0,-12.5578,177.1875,6.5,0.21058278,-0.67657715,-0.1276412
1.0,-12.5578,180.0,6.5,0.18350765,-0.7363458,-0.17931724
1.0,-12.5578,-177.1875,6.5,0.16243723,-0.78931445,-0.22511393
1.0,-12.5578,-174.375,6.5,0.14574213,-0.8364149,-0.26583698
1.0,-12.5578,-171.5625,6.5,0.1230882,-0.90978354,-0.32927158
1.0,-12.5578,-168.75,6.5,0.103018925,-0.98708296,-0.3961047
1.0,-12.5578,-165.9375,6.5,0.08763066,-1.057344,-0.4568524
1.0,-12.5578,-163.125,6.5,0.071218364,-1.147408,-0.53472185
1.0,-12.5578,-160.3125,6.5,0.05656427,-1.2474577,-0.6212249
1.0,-12.5578,-157.5,6.5,0.041172832,-1.3853892,-0.74048054
1.0,-12.5578,-154.6875,6.5,0.029467287,-1.5306598,-0.86608154
1.0,-12.5578,-151.875,6.5,0.0199757,-1.699498,-1.0120592
1.0,-12.5578,-149.0625,6.5,0.013527614,-1.8687788,-1.1584195
1.0,-12.5578,-146.25,6.5,0.009517003,-2.0214999,-1.2904621
1.0,-12.5578,-143.4375,6.5,0.009660499,-2.0150003,-1.2848427
1.0,-12.5578,-140.625,6.5,0.012603244,-1.8995177,-1.1849962
1.0,-12.5578,-137.8125,6.5,0.019687032,-1.7058197,-1.017525
1.0,-12.5578,-135.0,6.5,0.02665486,-1.5742236,-0.9037469
1.0,-12.5578,-132.1875,6.5,0.03147109,-1.5020882,-0.8413785
1.0,-12.5578,-129.375,6.5,0.0319873,-1.4950224,-0.83526945
1.0,-12.5578,-126.5625,6.5,0.03173069,-1.4985205,-0.8382939
1.0,-12.5578,-123.75,6.5,0.029293636,-1.5332267,-0.8683009
1.0,-12.5578,-120.9375,6.5,0.028365035,-1.5472167,-0.8803966
1.0,-12.5578,-118.125,6.5,0.0286345,-1.5431104,-0.8768463
1.0,-12.5578,-115.3125,6.5,0.03153338,-1.5012295,-0.84063613
1.0,-12.5578,-112.5,6.5,0.0335173,-1.474731,-0.8177255
1.0,-12.5578,-109.6875,6.5,0.036103275,-1.4424534,-0.7898182
1.0,-12.5578,-106.875,6.5,0.03804622,-1.4196885,-0.7701357
1.0,-12.5578,-104.0625,6.5,0.04110069,-1.386151,-0.7411391
1.0,-12.5578,-101.25,6.5,0.044235207,-1.354232,-0.7135419
1.0,-12.5578,-98.4375,6.5,0.04699259,-1.3279706,-0.69083637
1.0,-12.5578,-95.625,6.5,0.050582696,-1.295998,-0.6631928
1.0,-12.5578,-92.8125,6.5,0.05238787,-1.2807692,-0.650026
1.0,-12.5578,-90.0,6.5,0.05712106,-1.2432038,-0.6175469
1.0,-12.5578,-87.1875,6.5,0.06587009,-1.1813117,-0.564035
1.0,-12.5578,-84.375,6.5,0.07274097,-1.1382209,-0.5267787
1.0,-12.5578,-81.5625,6.5,0.08038877,-1.0948046,-0.48924094
1.0,-12.5578,-78.75,6.5,0.08889529,-1.0511212,-0.45147225
1.0,-12.5578,-75.9375,6.5,0.09935923,-1.0027918,-0.40968654
1.0,-12.5578,-73.125,6.5,0.11617233,-0.9348973,-0.35098493
1.0,-12.5578,-70.3125,6.5,0.13092084,-0.8829912,-0.3061069
1.0,-12.5578,-67.5,6.5,0.16125435,-0.7924886,-0.22785828
1.0,-12.5578,-64.6875,6.5,0.18561605,-0.73138446,-0.17502764
1.0,-12.5578,-61.875,6.5,0.22153899,-0.65454984,-0.10859638
1.0,-12.5578,-59.0625,6.5,0.2661442,-0.57488304,-0.03971642
1.0,-12.5578,-56.25,6.5,0.32123286,-0.49318004,0.03092405
1.0,-12.5578,-53.4375,6.5,0.39505947,-0.40333754,0.10860192
1.0,-12.5578,-50.625,6.5,0.4876797,-0.31186533,0.18768884
1.0,-12.5578,-47.8125,6.5,0.5410953,-0.26672623,0.22671615
1.0,-12.5578,-45.0,6.5,0.64957416,-0.18737125,0.2953265
1.0,-12.5578,-42.1875,6.5,0.7822128,-0.10667509,0.36509645
1.0,-12.5578,-39.375,6.5,0.9029465,-0.044337995,0.41899312
1.0,-12.5578,-36.5625,6.5,1.0552709,0.023363966,0.4775283
1.0,-12.5578,-33.75,6.5,1.1758257,0.07034295,0.51814634
1.0,-12.5578,-30.9375,6.5,1.5127567,0.17976908,0.61275625
1.0,-12.5578,-28.125,6.5,1.690312,0.22796687,0.65442806
1.0,-12.5578,-25.3125,6.5,1.8972056,0.2781144,0.6977857
1.0,-12.5578,-22.5,6.5,2.0766335,0.31735983,0.7317173
1.0,-12.5578,-19.6875,6.5,2.2902222,0.35987762,0.7684782
1.0,-12.5578,-16.875,6.5,2.523394,0.40198508,0.8048843
1.0,-12.5578,-14.0625,6.5,2.7086182,0.43274778,0.83148175
1.0,-12.5578,-11.25,6.5,3.093172,0.49040407,0.88133144
1.0,-12.5578,-8.4375,6.5,3.4017763,0.53170574,0.9170408
1.0,-12.5578,-5.625,6.5,3.665894,0.5641799,0.945118
1.0,-12.5578,-2.8125,6.5,3.9011412,0.59119165,0.9684724
1.0,-9.7671,0.0,6.5,4.322395,0.6357244,1.0069754
1.0,-9.7671,2.8125,6.5,4.6836004,0.67057985,1.0371115
1.0,-9.7671,5.625,6.5,4.9897547,0.69807917,1.0608875
1.0,-9.7671,8.4375,6.5,5.333322,0.7269978,1.0858905
1.0,-9.7671,11.25,6.5,5.5088325,0.74105954,1.0980483
1.0,-9.7671,14.0625,6.5,5.577243,0.74641955,1.1026826
1.0,-9.7671,16.875,6.5,5.390245,0.7316085,1.0898769
1.0,-9.7671,19.6875,6.5,4.9089675,0.69099015,1.0547583
1.0,-9.7671,22.5,6.5,4.714637,0.67344826,1.0395916
1.0,-9.7671,25.3125,6.5,4.4565563,0.6489994,1.0184531
1.0,-9.7671,28.125,6.5,4.0551534,0.6080073,0.98301125
1.0,-9.7671,30.9375,6.5,3.7015338,0.5683817,0.948751
1.0,-9.7671,33.75,6.5,3.383556,0.52937335,0.91502434
1.0,-9.7671,36.5625,6.5,3.1629035,0.50008595,0.8897024
1.0,-9.7671,39.375,6.5,2.9620874,0.47159788,0.8650716
1.0,-9.7671,42.1875,6.5,2.786369,0.44503865,0.8421085
1.0,-9.7671,45.0,6.5,2.619093,0.4181509,0.8188613
1.0,-9.7671,47.8125,6.5,2.4389741,0.3872072,0.79210734
1.0,-9.7671,50.625,6.5,2.2296388,0.3482345,0.7584115
1.0,-9.7671,53.4375,6.5,2.10695,0.32365423,0.73715943
1.0,-9.7671,56.25,6.5,1.9908259,0.29903328,0.7158721
1.0,-9.7671,59.0625,6.5,1.974585,0.29547584,0.71279633
1.0,-9.7671,61.875,6.5,1.873242,0.2725939,0.69301265
1.0,-9.7671,64.6875,6.5,1.781364,0.25075266,0.6741287
1.0,-9.7671,67.5,6.5,1.719018,0.23528042,0.6607514
1.0,-9.7671,70.3125,6.5,1.666097,0.2217003,0.64901
1.0,-9.7671,73.125,6.5,1.5293964,0.18452007,0.6168639
1.0,-9.7671,75.9375,6.5,1.383672,0.14103316,0.5792651
1.0,-9.7671,78.75,6.5,1.2194405,0.0861606,0.53182226
1.0,-9.7671,81.5625,6.5,1.1323788,0.053991735,0.50400907
1.0,-9.7671,84.375,6.5,1.0652066,0.027433868,0.48104712
1.0,-9.7671,87.1875,6.5,1.0191677,0.008245635,0.46445698
1.0,-9.7671,90.0,6.5,1.1614032,0.06498301,0.51351213
1.0,-9.7671,92.8125,6.5,1.08288,0.034580342,0.48722595
1.0,-9.7671,95.625,6.5,1.0758483,0.031751055,0.48477978
1.0,-9.7671,98.4375,6.5,1.0859531,0.035811078,0.4882901
1.0,-9.7671,101.25,6.5,1.1189308,0.048803236,0.4995231
1.0,-9.7671,104.0625,6.5,1.1455749,0.0590235,0.50835955
1.0,-9.7671,106.875,6.5,1.2032889,0.08036991,0.52681565
1.0,-9.7671,109.6875,6.5,1.2171211,0.0853338,0.5311074
1.0,-9.7671,112.5,6.5,1.2528601,0.097902566,0.5419744
1.0,-9.7671,115.3125,6.5,1.2715437,0.10433131,0.5475327
1.0,-9.7671,118.125,6.5,1.2676508,0.10299965,0.54638135
1.0,-9.7671,120.9375,6.5,1.2630323,0.101414464,0.5450108
1.0,-9.7671,123.75,6.5,1.2408679,0.09372553,0.5383629
1.0,-9.7671,126.5625,6.5,1.1759374,0.07038421,0.518182
1.0,-9.7671,129.375,6.5,1.1049771,0.04335329,0.4948111
1.0,-9.7671,132.1875,6.5,1.0451244,0.019167991,0.47390044
1.0,-9.7671,135.0,6.5,0.9759828,-0.010557842,0.44819945
1.0,-9.7671,137.8125,6.5,0.9031673,-0.04423179,0.41908497
1.0,-9.7671,140.625,6.5,0.85600185,-0.0675253,0.3989454
1.0,-9.7671,143.4375,6.5,0.807309,-0.09296022,0.37695432
1.0,-9.7671,146.25,6.5,0.7503724,-0.124723144,0.34949207
1.0,-9.7671,149.0625,6.5,0.7167789,-0.1446148,0.33229375
1.0,-9.7671,151.875,6.5,0.68876404,-0.16192953,0.31732342
1.0,-9.7671,154.6875,6.5,0.6731001,-0.17192033,0.3086854
1.0,-9.7671,157.5,6.5,0.603897,-0.21903715,0.26794815
1.0,-9.7671,160.3125,6.5,0.5517688,-0.25824288,0.23405086
1.0,-9.7671,163.125,6.5,0.47380346,-0.32440177,0.17684983
1.0,-9.7671,165.9375,6.5,0.4004595,-0.3974414,0.113699734
1.0,-9.7671,168.75,6.5,0.3457059,-0.46129322,0.05849341
1.0,-9.7671,171.5625,6.5,0.2921836,-0.53434414,-0.004666455
1.0,-9.7671,174.375,6.5,0.26587242,-0.57532674,-0.040100038
1.0,-9.7671,177.1875,6.5,0.2471322,-0.6070707,-0.06754587
1.0,-9.7671,180.0,6.5,0.21825947,-0.6610269,-0.11419645
1.0,-9.7671,-177.1875,6.5,0.19151142,-0.7178053,-0.1632871
1.0,-9.7671,-174.375,6.5,0.16936563,-0.7711747,-0.20943032
1.0,-9.7671,-171.5625,6.5,0.14708938,-0.8324187,-0.26238188
1.0,-9.7671,-168.75,6.5,0.12918113,-0.8888009,-0.31113
1.0,-9.7671,-165.9375,6.5,0.11390438,-0.9434596,-0.3583879
1.0,-9.7671,-163.125,6.5,0.09749107,-1.0110352,-0.41681382
1.0,-9.7671,-160.3125,6.5,0.08151422,-1.0887667,-0.48402053
1.0,-9.7671,-157.5,6.5,0.064468876,-1.1906499,-0.5721088
1.0,-9.7671,-154.6875,6.5,0.04994848,-1.3014777,-0.66793054
1.0,-9.7671,-151.875,6.5,0.038649727,-1.4128536,-0.76422626
1.0,-9.7671,-149.0625,6.5,0.025544183,-1.592708,-0.91972846
1.0,-9.7671,-146.25,6.5,0.017899929,-1.7471488,-1.0532581
1.0,-9.7671,-143.4375,6.5,0.012261387,-1.9114604,-1.195322
1.0,-9.7671,-140.625,6.5,0.009971094,-2.0012572,-1.2729603
1.0,-9.7671,-137.8125,6.5,0.011281036,-1.947651,-1.2266124
1.0,-9.7671,-135.0,6.5,0.018963173,-1.7220889,-1.0315913
1.0,-9.7671,-132.1875,6.5,0.026644744,-1.5743885,-0.9038894
1.0,-9.7671,-129.375,6.5,0.032031566,-1.4944218,-0.8347502
1.0,-9.7671,-126.5625,6.5,0.03582256,-1.4458433,-0.7927492
1.0,-9.7671,-123.75,6.5,0.036375087,-1.439196,-0.7870019
1.0,-9.7671,-120.9375,6.5,0.038061876,-1.4195098,-0.7699812
1.0,-9.7671,-118.125,6.5,0.041362856,-1.3833895,-0.73875153
1.0,-9.7671,-115.3125,6.5,0.044167083,-1.3549013,-0.7141207
1.0,-9.7671,-112.5,6.5,0.046864264,-1.3291582,-0.6918632
1.0,-9.7671,-109.6875,6.5,0.050315652,-1.2982969,-0.6651805
1.0,-9.7671,-106.875,6.5,0.053526696,-1.2714295,-0.6419509
1.0,-9.7671,-104.0625,6.5,0.05881705,-1.2304968,-0.6065604
1.0,-9.7671,-101.25,6.5,0.06477159,-1.1886154,-0.5703498
1.0,-9.7671,-98.4375,6.5,0.07014908,-1.153978,-0.54040223
1.0,-9.7671,-95.625,6.5,0.0734826,-1.1338155,-0.5229698
1.0,-9.7671,-92.8125,6.5,0.080390885,-1.0947932,-0.48923105
1.0,-9.7671,-90.0,6.5,0.09156142,-1.0382875,-0.44037622
1.0,-9.7671,-87.1875,6.5,0.101571165,-0.99322957,-0.40141904
1.0,-9.7671,-84.375,6.5,0.1125134,-0.94879574,-0.36300153
1.0,-9.7671,-81.5625,6.5,0.12565123,-0.90083325,-0.32153314
1.0,-9.7671,-78.75,6.5,0.13754053,-0.8615693,-0.2875855
1.0,-9.7671,-75.9375,6.5,0.15103409,-0.820925,-0.25244442
1.0,-9.7671,-73.125,6.5,0.16905975,-0.7719598,-0.21010908
1.0,-9.7671,-70.3125,6.5,0.18866885,-0.7242998,-0.16890223
1.0,-9.7671,-67.5,6.5,0.22579423,-0.64628714,-0.10145244
1.0,-9.7671,-64.6875,6.5,0.2548805,-0.5936634,-0.05595392
1.0,-9.7671,-61.875,6.5,0.2948115,-0.5304556,-0.001304415
1.0,-9.7671,-59.0625,6.5,0.34031916,-0.4681136,0.052596502
1.0,-9.7671,-56.25,6.5,0.39480343,-0.40361908,0.108358495
1.0,-9.7671,-53.4375,6.5,0.463085,-0.3343393,0.16825785
1.0,-9.7671,-50.625,6.5,0.4942693,-0.30603635,0.19272858
1.0,-9.7671,-47.8125,6.5,0.5944371,-0.22589408,0.26201963
1.0,-9.7671,-45.0,6.5,0.6846227,-0.1645487,0.3150589
1.0,-9.7671,-42.1875,6.5,0.77905446,-0.10843218,0.36357725
1.0,-9.7671,-39.375,6.5,0.8897858,-0.050714515,0.41347998
1.0,-9.7671,-36.5625,6.5,0.9996014,-0.00017313397,0.45717812
1.0,-9.7671,-33.75,6.5,1.0440094,0.01870443,0.47349966
1.0,-9.7671,-30.9375,6.5,1.3033091,0.115047425,0.55679786
1.0,-9.7671,-28.125,6.5,1.4659443,0.16611746,0.60095304
1.0,-9.7671,-25.3125,6.5,1.5924567,0.20206763,0.6320356
1.0,-9.7671,-22.5,6.5,1.6899899,0.22788411,0.6543565
1.0,-9.7671,-19.6875,6.5,1.8635778,0.27034754,0.6910704
1.0,-9.7671,-16.875,6.5,1.973702,0.29528156,0.7126284
1.0,-9.7671,-14.0625,6.5,2.2177346,0.34590957,0.7564014
1.0,-9.7671,-11.25,6.5,2.5691159,0.4097837,0.81162703
1.0,-9.7671,-8.4375,6.5,2.9911928,0.4758444,0.8687431
1.0,-9.7671,-5.625,6.5,3.4383276,0.53634727,0.92105395
1.0,-9.7671,-2.8125,6.5,3.8473728,0.58516425,0.9632612
1.0,-6.9765,0.0,6.5,4.1249924,0.61542314,0.98942304
1.0,-6.9765,2.8125,6.5,4.674639,0.6697481,1.0363925
1.0,-6.9765,5.625,6.5,5.413438,0.7334732,1.0914891
1.0,-6.9765,8.4375,6.5,6.0437217,0.7813045,1.1328441
1.0,-6.9765,11.25,6.5,6.4143248,0.80715096,1.155191
1.0,-6.9765,14.0625,6.5,6.659719,0.8234559,1.1692883
1.0,-6.9765,16.875,6.5,6.7808185,0.83128214,1.1760548
1.0,-6.9765,19.6875,6.5,6.313991,0.80030394,1.149271
1.0,-6.9765,22.5,6.5,6.2620296,0.79671514,1.1461681
1.0,-6.9765,25.3125,6.5,5.981801,0.776832,1.1289772
1.0,-6.9765,28.125,6.5,5.6180706,0.7495872,1.1054213
1.0,-6.9765,30.9375,6.5,4.9576483,0.6952757,1.0584636
1.0,-6.9765,33.75,6.5,4.3298683,0.63647467,1.0076241
1.0,-6.9765,36.5625,6.5,3.7443926,0.57338136,0.9530737
1.0,-6.9765,39.375,6.5,3.413068,0.53314495,0.9182852
1.0,-6.9765,42.1875,6.5,3.2486517,0.51170313,0.8997466
1.0,-6.9765,45.0,6.5,2.9941692,0.47627634,0.8691166
1.0,-6.9765,47.8125,6.5,2.8340342,0.4524051,0.8484775
1.0,-6.9765,50.625,6.5,2.6149065,0.41745618,0.81826067
1.0,-6.9765,53.4375,6.5,2.4155352,0.38301337,0.78848135
1.0,-6.9765,56.25,6.5,2.2151203,0.34539732,0.7559585
1.0,-6.9765,59.0625,6.5,2.1426117,0.3309435,0.7434617
1.0,-6.9765,61.875,6.5,1.9472541,0.28942263,0.70756274
1.0,-6.9765,64.6875,6.5,1.9061744,0.28016263,0.6995565
1.0,-6.9765,67.5,6.5,1.7572774,0.24484031,0.66901684
1.0,-6.9765,70.3125,6.5,1.8057754,0.25666374,0.6792394
1.0,-6.9765,73.125,6.5,1.6787173,0.22497755,0.6518435
1.0,-6.9765,75.9375,6.5,1.5628614,0.19392048,0.62499154
1.0,-6.9765,78.75,6.5,1.427565,0.15459588,0.5909915
1.0,-6.9765,81.5625,6.5,1.2936629,0.11182112,0.55400836
1.0,-6.9765,84.375,6.5,1.1816463,0.07248752,0.5200005
1.0,-6.9765,87.1875,6.5,1.103204,0.042655833,0.494208
1.0,-6.9765,90.0,6.5,1.0984961,0.04079851,0.49260223
1.0,-6.9765,92.8125,6.5,1.2720023,0.10448791,0.5476681
1.0,-6.9765,95.625,6.5,1.122498,0.05018559,0.5007183
1.0,-6.9765,98.4375,6.5,1.0894997,0.03722712,0.48951438
1.0,-6.9765,101.25,6.5,1.1272395,0.052016184,0.502301
1.0,-6.9765,104.0625,6.5,1.1611571,0.064890996,0.5134326
1.0,-6.9765,106.875,6.5,1.2278645,0.08915044,0.5344073
1.0,-6.9765,109.6875,6.5,1.2955555,0.112456016,0.5545573
1.0,-6.9765,112.5,6.5,1.3515189,0.1308221,0.57043666
1.0,-6.9765,115.3125,6.5,1.4135323,0.15030572,0.5872822
1.0,-6.9765,118.125,6.5,1.5004454,0.1762202,0.60968786
1.0,-6.9765,120.9375,6.5,1.5044116,0.17736667,0.6106791
1.0,-6.9765,123.75,6.5,1.4668441,0.16638395,0.6011835
1.0,-6.9765,126.5625,6.5,1.3929255,0.14392789,0.5817679
1.0,-6.9765,129.375,6.5,1.3181305,0.11995841,0.56104386
1.0,-6.9765,132.1875,6.5,1.2312331,0.09034029,0.53543603
1.0,-6.9765,135.0,6.5,1.128509,0.052505042,0.5027237
1.0,-6.9765,137.8125,6.5,1.0315099,0.013473391,0.46897689
1.0,-6.9765,140.625,6.5,0.95872295,-0.018306877,0.44149965
1.0,-6.9765,143.4375,6.5,0.8869859,-0.052083284,0.41229656
1.0,-6.9765,146.25,6.5,0.815254,-0.088707075,0.3806316
1.0,-6.9765,149.0625,6.5,0.7727494,-0.11196131,0.36052597
1.0,-6.9765,151.875,6.5,0.7689714,-0.114089824,0.35868564
1.0,-6.9765,154.6875,6.5,0.7407837,-0.13030858,0.3446629
1.0,-6.9765,157.5,6.5,0.6852582,-0.16414575,0.31540728
1.0,-6.9765,160.3125,6.5,0.64838344,-0.1881681,0.29463753
1.0,-6.9765,163.125,6.5,0.5826097,-0.23462228,0.2544732
1.0,-6.9765,165.9375,6.5,0.50684744,-0.29512274,0.20216449
1.0,-6.9765,168.75,6.5,0.4818478,-0.31709012,0.18317148
1.0,-6.9765,171.5625,6.5,0.37858543,-0.4218361,0.09260805
1.0,-6.9765,174.375,6.5,0.30941287,-0.50946164,0.016846964
1.0,-6.9765,177.1875,6.5,0.30029282,-0.52245504,0.0056128674
1.0,-6.9765,180.0,6.5,0.26464415,-0.5773377,-0.041838698
1.0,-6.9765,-177.1875,6.5,0.230078,-0.6381249,-0.09439535
1.0,-6.9765,-174.375,6.5,0.20090455,-0.6970102,-0.14530765
1.0,-6.9765,-171.5625,6.5,0.17649758,-0.75326127,-0.19394234
1.0,-6.9765,-168.75,6.5,0.15544467,-0.8084242,-0.2416362
1.0,-6.9765,-165.9375,6.5,0.14051963,-0.852263,-0.27953926
1.0,-6.9765,-163.125,6.5,0.12585424,-0.9001322,-0.320927
1.0,-6.9765,-160.3125,6.5,0.10582361,-0.97541744,-0.38601866
1.0,-6.9765,-157.5,6.5,0.090729,-1.0422539,-0.44380552
1.0,-6.9765,-154.6875,6.5,0.079315774,-1.1006404,-0.49428657
1.0,-6.9765,-151.875,6.5,0.070663214,-1.1508067,-0.5376603
1.0,-6.9765,-149.0625,6.5,0.055768777,-1.2536088,-0.6265431
1.0,-6.9765,-146.25,6.5,0.04413843,-1.3551831,-0.71436435
1.0,-6.9765,-143.4375,6.5,0.034524225,-1.461876,-0.80661106
1.0,-6.9765,-140.625,6.5,0.028782027,-1.5408787,-0.8749168
1.0,-6.9765,-137.8125,6.5,0.020684924,-1.6843461,-0.9989588
1.0,-6.9765,-135.0,6.5,0.01998823,-1.6992257,-1.0118237
1.0,-6.9765,-132.1875,6.5,0.022743395,-1.6431447,-0.9633361
1.0,-6.9765,-129.375,6.5,0.031403568,-1.503021,-0.842185
1.0,-6.9765,-126.5625,6.5,0.042705655,-1.3695146,-0.7267553
1.0,-6.9765,-123.75,6.5,0.04331537,-1.363358,-0.7214323
1.0,-6.9765,-120.9375,6.5,0.04861423,-1.3132366,-0.6780973
1.0,-6.9765,-118.125,6.5,0.05428835,-1.2652934,-0.6366456
1.0,-6.9765,-115.3125,6.5,0.05969952,-1.2240292,-0.60096854
1.0,-6.9765,-112.5,6.5,0.06488024,-1.1878875,-0.5697205
1.0,-6.9765,-109.6875,6.5,0.0715352,-1.1454802,-0.533055
1.0,-6.9765,-106.875,6.5,0.077346504,-1.1115593,-0.503727
1.0,-6.9765,-104.0625,6.5,0.08669062,-1.0620279,-0.46090218
1.0,-6.9765,-101.25,6.5,0.09663155,-1.014881,-0.4201389
1.0,-6.9765,-98.4375,6.5,0.10608582,-0.97434264,-0.3850894
1.0,-6.9765,-95.625,6.5,0.11710456,-0.93142617,-0.3479838
1.0,-6.9765,-92.8125,6.5,0.1294632,-0.8878537,-0.310311
1.0,-6.9765,-90.0,6.5,0.14172627,-0.84854966,-0.2763287
1.0,-6.9765,-87.1875,6.5,0.15352863,-0.81381065,-0.24629335
1.0,-6.9765,-84.375,6.5,0.1680584,-0.77453977,-0.21233974
1.0,-6.9765,-81.5625,6.5,0.18472254,-0.7334801,-0.17683953
1.0,-6.9765,-78.75,6.5,0.20317258,-0.6921349,-0.14109246
