Longitude,Latitude,MAR,LogMAR
-139.75,-1.95,5.70776E-12,-11.2435341
220,-2,2.77461E-12,-11.55679855
-140,-2,2.77461E-12,-11.55679855
350.1,-2.18,3.80518E-11,-10.41962536
-9.9,-2.18,3.80518E-11,-10.41962536
220,-3,2.97279E-12,-11.52683533
-140,-3,2.97279E-12,-11.52683533
53.6,-3.6,1.3001E-10,-9.88602275
413.6,-3.6,1.3001E-10,-9.88602275
40.5,-4.1,8.24455E-11,-10.08383326
400.5,-4.1,8.24455E-11,-10.08383326
220.27,-4.95,1.26839E-12,-11.89674662
220.27,-4.95,2.53678E-12,-11.59571662
220.27,-4.95,2.21969E-12,-11.65370857
-139.73,-4.95,1.26839E-12,-11.89674662
-139.73,-4.95,2.53678E-12,-11.59571662
-139.73,-4.95,2.21969E-12,-11.65370857
220,-5,2.37823E-12,-11.62374534
335,-5,4.75647E-11,-10.32271535
349.8,-5,6.97615E-11,-10.15638393
-140,-5,2.37823E-12,-11.62374534
-25,-5,4.75647E-11,-10.32271535
-10.2,-5,6.97615E-11,-10.15638393
338.7,-5.02,6.34196E-11,-10.19777661
-21.3,-5.02,6.34196E-11,-10.19777661
338.3,-6.06,6.97615E-11,-10.15638393
-21.7,-6.06,6.97615E-11,-10.15638393
89.35,-6.07,2.85388E-11,-10.5445641
449.35,-6.07,2.85388E-11,-10.5445641
63.26,-6.16,5.39066E-11,-10.26835769
423.26,-6.16,5.39066E-11,-10.26835769
345.4,-7.7,6.97615E-11,-10.15638393
-14.6,-7.7,6.97615E-11,-10.15638393
282,-9,6.34196E-12,-11.19777661
-78,-9,6.34196E-12,-11.19777661
220.5,-9.615,9.758E-14,-13.01063912
-139.5,-9.615,9.758E-14,-13.01063912
88.19,-10.55,3.48808E-11,-10.45741392
448.19,-10.55,3.48808E-11,-10.45741392
224.97,-11.97,9.51294E-13,-12.02168535
224.97,-11.97,1.90259E-12,-11.72065536
-135.03,-11.97,9.51294E-13,-12.02168535
-135.03,-11.97,1.90259E-12,-11.72065536
214.055,-12.77,7.3185E-14,-13.13557785
-145.945,-12.77,7.3185E-14,-13.13557785
155.99,-12.99,2.31481E-11,-10.63548375
515.99,-12.99,2.31481E-11,-10.63548375
65.37,-13.13,8.56164E-11,-10.06744284
425.37,-13.13,8.56164E-11,-10.06744284
234.625,-17.68,2.02479E-13,-12.69362102
-125.375,-17.68,2.02479E-13,-12.69362102
154.83,-17.76,9.19584E-12,-11.03640861
154.83,-17.76,1.26839E-11,-10.89674662
514.83,-17.76,9.19584E-12,-11.03640861
514.83,-17.76,1.26839E-11,-10.89674662
9.16,-20.05,7.92745E-11,-10.1008666
9.16,-20.05,1.20497E-10,-9.91902301
369.16,-20.05,7.92745E-11,-10.1008666
369.16,-20.05,1.20497E-10,-9.91902301
9.17,-20.07,1.83917E-10,-9.735378613
369.17,-20.07,1.83917E-10,-9.735378613
162,-25.27,9.19584E-12,-11.03640861
522,-25.27,9.19584E-12,-11.03640861
248.275,-26.6,1.09778E-13,-12.95948659
-111.725,-26.6,1.09778E-13,-12.95948659
206.59,-27.67,3.17098E-11,-10.49880661
-153.41,-27.67,3.17098E-11,-10.49880661
93.5,-28.52,1.26839E-11,-10.89674662
453.5,-28.52,1.26839E-11,-10.89674662
259.755,-29.575,1.14657E-13,-12.94060125
-100.245,-29.575,1.14657E-13,-12.94060125
97.53,-29.67,3.17098E-11,-10.49880661
457.53,-29.67,3.17098E-11,-10.49880661
102.23,-29.82,1.58549E-11,-10.7998366
462.23,-29.82,1.58549E-11,-10.7998366
162,-29.997,1.77575E-11,-10.75061858
522,-29.997,1.77575E-11,-10.75061858
346.72,-30.58,6.34196E-11,-10.19777661
-13.28,-30.58,6.34196E-11,-10.19777661
161.4,-30.6,6.34196E-12,-11.19777661
521.4,-30.6,6.34196E-12,-11.19777661
276.98,-32.81,9.02615E-14,-13.04449738
-83.02,-32.81,9.02615E-14,-13.04449738
298,-33,8.87874E-10,-9.051648576
-62,-33,8.87874E-10,-9.051648576
286.85,-35.205,4.63505E-12,-11.33394551
-73.15,-35.205,4.63505E-12,-11.33394551
161,-35.499,9.16413E-11,-10.03790876
521,-35.499,9.16413E-11,-10.03790876
161,-35.52,3.93201E-11,-10.40538492
521,-35.52,3.93201E-11,-10.40538492
285,-36,9.51294E-11,-10.02168535
-75,-36,9.51294E-11,-10.02168535
161.2,-36.5,6.65906E-11,-10.17658731
161.2,-36.5,1.05911E-10,-9.97506014
521.2,-36.5,6.65906E-11,-10.17658731
521.2,-36.5,1.05911E-10,-9.97506014
297.73,-38.72,8.24455E-10,-9.083833259
-62.27,-38.72,8.24455E-10,-9.083833259
298,-39,8.24455E-10,-9.083833259
-62,-39,8.24455E-10,-9.083833259
168.3,-40.3,2.53678E-11,-10.59571662
528.3,-40.3,2.53678E-11,-10.59571662
160.51,-41.95,1.36352E-10,-9.865338151
520.51,-41.95,1.36352E-10,-9.865338151
285,-42,1.26839E-10,-9.896746616
-75,-42,1.26839E-10,-9.896746616
294.95,-42.77,1.74404E-09,-8.758443917
-65.05,-42.77,1.74404E-09,-8.758443917
8.9733,-42.873,3.17098E-11,-10.49880661
368.9733,-42.873,3.17098E-11,-10.49880661
8.9,-42.91,8.24455E-11,-10.08383326
368.9,-42.91,8.24455E-11,-10.08383326
191,-45,2.85388E-11,-10.5445641
-169,-45,2.85388E-11,-10.5445641
160.07,-45.08,1.01471E-10,-9.993656629
520.07,-45.08,1.01471E-10,-9.993656629
292.52,-45.86,6.02486E-10,-9.220053006
-67.48,-45.86,6.02486E-10,-9.220053006
175.8,-45.92,2.98072E-12,-11.52567875
535.8,-45.92,2.98072E-12,-11.52567875
177.49,-47.41,4.43937E-12,-11.35267857
537.49,-47.41,4.43937E-12,-11.35267857
66.7,-49.71,2.98775E-13,-12.52465531
426.7,-49.71,2.98775E-13,-12.52465531
5.77,-50.15,3.08853E-10,-9.51024765
365.77,-50.15,3.08853E-10,-9.51024765
72.08,-50.625,5.40432E-13,-12.26725911
432.08,-50.625,5.40432E-13,-12.26725911
75.02,-51.14,2.59232E-13,-12.58631221
435.02,-51.14,2.59232E-13,-12.58631221
74.99,-51.15,7.68907E-13,-12.11412617
434.99,-51.15,7.68907E-13,-12.11412617
72.13,-51.61,2.19688E-13,-12.65819422
432.13,-51.61,2.19688E-13,-12.65819422
71.81,-51.675,5.40432E-13,-12.26725911
431.81,-51.675,5.40432E-13,-12.26725911
186,-53,2.31481E-11,-10.63548375
-174,-53,2.31481E-11,-10.63548375
235,-54,1.58549E-11,-10.7998366
-125,-54,1.58549E-11,-10.7998366
240,-54.93,1.58549E-11,-10.7998366
-120,-54.93,1.58549E-11,-10.7998366
240,-55,1.26839E-11,-10.89674662
-120,-55,1.26839E-11,-10.89674662
292.38,-55.22,1.58549E-11,-10.7998366
-67.62,-55.22,1.58549E-11,-10.7998366
204,-56,2.21969E-11,-10.65370857
245,-56,1.58549E-11,-10.7998366
-156,-56,2.21969E-11,-10.65370857
-115,-56,1.58549E-11,-10.7998366
189.8,-56.9,6.34196E-11,-10.19777661
-170.2,-56.9,6.34196E-11,-10.19777661
190,-60,3.80518E-12,-11.41962536
-170,-60,3.80518E-12,-11.41962536
150.5,-61.5,2.06114E-10,-9.68589325
510.5,-61.5,2.06114E-10,-9.68589325
302.47,-62.26,6.34196E-10,-9.197776611
-57.53,-62.26,6.34196E-10,-9.197776611
325.24,-62.44,1.26839E-13,-12.89674662
-34.76,-62.44,1.26839E-13,-12.89674662
189.9,-62.89,1.01471E-12,-11.99365663
-170.1,-62.89,1.01471E-12,-11.99365663
189.9,-64.81,1.17326E-12,-11.93060488
-170.1,-64.81,1.17326E-12,-11.93060488
357.44,-64.9,1.52841E-10,-9.815759569
-2.56,-64.9,1.52841E-10,-9.815759569
357.41,-64.93,1.64891E-11,-10.78280326
-2.59,-64.93,1.64891E-11,-10.78280326
346.07,-70.83,1.69964E-10,-9.769641817
-13.93,-70.83,1.69964E-10,-9.769641817
159.18,-72.82,4.12227E-14,-13.38486325
519.18,-72.82,4.12227E-14,-13.38486325
0,-75,6.34196E-14,-13.19777661
360,-75,6.34196E-14,-13.19777661
123.35,-75.1,1.26839E-14,-13.89674662
483.35,-75.1,1.26839E-14,-13.89674662
107,-78,2.21969E-14,-13.65370857
107,-78,1.26839E-14,-13.89674662
467,-78,2.21969E-14,-13.65370857
467,-78,1.26839E-14,-13.89674662
240,-80,9.51294E-14,-13.02168535
-120,-80,9.51294E-14,-13.02168535
-180,90,2.53678E-13,-12.59571662
-177.19,90,2.53678E-13,-12.59571662
-174.38,90,2.53678E-13,-12.59571662
-171.56,90,2.53678E-13,-12.59571662
-168.75,90,2.53678E-13,-12.59571662
-165.94,90,2.53678E-13,-12.59571662
-163.13,90,2.53678E-13,-12.59571662
-160.31,90,2.53678E-13,-12.59571662
-157.5,90,2.53678E-13,-12.59571662
-154.69,90,2.53678E-13,-12.59571662
-151.88,90,2.53678E-13,-12.59571662
-149.06,90,2.53678E-13,-12.59571662
-146.25,90,2.53678E-13,-12.59571662
-143.44,90,2.53678E-13,-12.59571662
-140.63,90,2.53678E-13,-12.59571662
-137.81,90,2.53678E-13,-12.59571662
-135,90,2.53678E-13,-12.59571662
-132.19,90,2.53678E-13,-12.59571662
-129.38,90,2.53678E-13,-12.59571662
-126.56,90,2.53678E-13,-12.59571662
-123.75,90,2.53678E-13,-12.59571662
-120.94,90,2.53678E-13,-12.59571662
-118.13,90,2.53678E-13,-12.59571662
-115.31,90,2.53678E-13,-12.59571662
-112.5,90,2.53678E-13,-12.59571662
-109.69,90,2.53678E-13,-12.59571662
-106.88,90,2.53678E-13,-12.59571662
-104.06,90,2.53678E-13,-12.59571662
-101.25,90,2.53678E-13,-12.59571662
-98.44,90,2.53678E-13,-12.59571662
-95.63,90,2.53678E-13,-12.59571662
-92.81,90,2.53678E-13,-12.59571662
-90,90,2.53678E-13,-12.59571662
-87.19,90,2.53678E-13,-12.59571662
-84.38,90,2.53678E-13,-12.59571662
-81.56,90,2.53678E-13,-12.59571662
-78.75,90,2.53678E-13,-12.59571662
-75.94,90,2.53678E-13,-12.59571662
-73.13,90,2.53678E-13,-12.59571662
-70.31,90,2.53678E-13,-12.59571662
-67.5,90,2.53678E-13,-12.59571662
-64.69,90,2.53678E-13,-12.59571662
-61.88,90,2.53678E-13,-12.59571662
-59.06,90,2.53678E-13,-12.59571662
-56.25,90,2.53678E-13,-12.59571662
-53.44,90,2.53678E-13,-12.59571662
-50.63,90,2.53678E-13,-12.59571662
-47.81,90,2.53678E-13,-12.59571662
-45,90,2.53678E-13,-12.59571662
-42.19,90,2.53678E-13,-12.59571662
-39.38,90,2.53678E-13,-12.59571662
-36.56,90,2.53678E-13,-12.59571662
-33.75,90,2.53678E-13,-12.59571662
-30.94,90,2.53678E-13,-12.59571662
-28.13,90,2.53678E-13,-12.59571662
-25.31,90,2.53678E-13,-12.59571662
-22.5,90,2.53678E-13,-12.59571662
-19.69,90,2.53678E-13,-12.59571662
-16.88,90,2.53678E-13,-12.59571662
-14.06,90,2.53678E-13,-12.59571662
-11.25,90,2.53678E-13,-12.59571662
-8.44,90,2.53678E-13,-12.59571662
-5.63,90,2.53678E-13,-12.59571662
-2.81,90,2.53678E-13,-12.59571662
0,90,2.53678E-13,-12.59571662
2.81,90,2.53678E-13,-12.59571662
5.63,90,2.53678E-13,-12.59571662
8.44,90,2.53678E-13,-12.59571662
11.25,90,2.53678E-13,-12.59571662
14.06,90,2.53678E-13,-12.59571662
16.88,90,2.53678E-13,-12.59571662
19.69,90,2.53678E-13,-12.59571662
22.5,90,2.53678E-13,-12.59571662
25.31,90,2.53678E-13,-12.59571662
28.13,90,2.53678E-13,-12.59571662
30.94,90,2.53678E-13,-12.59571662
33.75,90,2.53678E-13,-12.59571662
36.56,90,2.53678E-13,-12.59571662
39.38,90,2.53678E-13,-12.59571662
42.19,90,2.53678E-13,-12.59571662
45,90,2.53678E-13,-12.59571662
47.81,90,2.53678E-13,-12.59571662
50.63,90,2.53678E-13,-12.59571662
53.44,90,2.53678E-13,-12.59571662
56.25,90,2.53678E-13,-12.59571662
59.06,90,2.53678E-13,-12.59571662
61.88,90,2.53678E-13,-12.59571662
64.69,90,2.53678E-13,-12.59571662
67.5,90,2.53678E-13,-12.59571662
70.31,90,2.53678E-13,-12.59571662
73.13,90,2.53678E-13,-12.59571662
75.94,90,2.53678E-13,-12.59571662
78.75,90,2.53678E-13,-12.59571662
81.56,90,2.53678E-13,-12.59571662
84.38,90,2.53678E-13,-12.59571662
87.19,90,2.53678E-13,-12.59571662
90,90,2.53678E-13,-12.59571662
92.81,90,2.53678E-13,-12.59571662
95.63,90,2.53678E-13,-12.59571662
98.44,90,2.53678E-13,-12.59571662
101.25,90,2.53678E-13,-12.59571662
104.06,90,2.53678E-13,-12.59571662
106.88,90,2.53678E-13,-12.59571662
109.69,90,2.53678E-13,-12.59571662
112.5,90,2.53678E-13,-12.59571662
115.31,90,2.53678E-13,-12.59571662
118.13,90,2.53678E-13,-12.59571662
120.94,90,2.53678E-13,-12.59571662
123.75,90,2.53678E-13,-12.59571662
126.56,90,2.53678E-13,-12.59571662
129.38,90,2.53678E-13,-12.59571662
132.19,90,2.53678E-13,-12.59571662
135,90,2.53678E-13,-12.59571662
137.81,90,2.53678E-13,-12.59571662
140.63,90,2.53678E-13,-12.59571662
143.44,90,2.53678E-13,-12.59571662
146.25,90,2.53678E-13,-12.59571662
149.06,90,2.53678E-13,-12.59571662
151.88,90,2.53678E-13,-12.59571662
154.69,90,2.53678E-13,-12.59571662
157.5,90,2.53678E-13,-12.59571662
160.31,90,2.53678E-13,-12.59571662
163.13,90,2.53678E-13,-12.59571662
165.94,90,2.53678E-13,-12.59571662
168.75,90,2.53678E-13,-12.59571662
171.56,90,2.53678E-13,-12.59571662
174.38,90,2.53678E-13,-12.59571662
177.19,90,2.53678E-13,-12.59571662
180,90,2.53678E-13,-12.59571662
182.81,90,2.53678E-13,-12.59571662
185.63,90,2.53678E-13,-12.59571662
188.44,90,2.53678E-13,-12.59571662
191.25,90,2.53678E-13,-12.59571662
194.06,90,2.53678E-13,-12.59571662
196.88,90,2.53678E-13,-12.59571662
199.69,90,2.53678E-13,-12.59571662
202.5,90,2.53678E-13,-12.59571662
205.31,90,2.53678E-13,-12.59571662
208.13,90,2.53678E-13,-12.59571662
210.94,90,2.53678E-13,-12.59571662
213.75,90,2.53678E-13,-12.59571662
216.56,90,2.53678E-13,-12.59571662
219.38,90,2.53678E-13,-12.59571662
222.19,90,2.53678E-13,-12.59571662
225,90,2.53678E-13,-12.59571662
227.81,90,2.53678E-13,-12.59571662
230.63,90,2.53678E-13,-12.59571662
233.44,90,2.53678E-13,-12.59571662
236.25,90,2.53678E-13,-12.59571662
239.06,90,2.53678E-13,-12.59571662
241.88,90,2.53678E-13,-12.59571662
244.69,90,2.53678E-13,-12.59571662
247.5,90,2.53678E-13,-12.59571662
250.31,90,2.53678E-13,-12.59571662
253.13,90,2.53678E-13,-12.59571662
255.94,90,2.53678E-13,-12.59571662
258.75,90,2.53678E-13,-12.59571662
261.56,90,2.53678E-13,-12.59571662
264.38,90,2.53678E-13,-12.59571662
267.19,90,2.53678E-13,-12.59571662
270,90,2.53678E-13,-12.59571662
272.81,90,2.53678E-13,-12.59571662
275.63,90,2.53678E-13,-12.59571662
278.44,90,2.53678E-13,-12.59571662
281.25,90,2.53678E-13,-12.59571662
284.06,90,2.53678E-13,-12.59571662
286.88,90,2.53678E-13,-12.59571662
289.69,90,2.53678E-13,-12.59571662
292.5,90,2.53678E-13,-12.59571662
295.31,90,2.53678E-13,-12.59571662
298.13,90,2.53678E-13,-12.59571662
300.94,90,2.53678E-13,-12.59571662
303.75,90,2.53678E-13,-12.59571662
306.56,90,2.53678E-13,-12.59571662
309.38,90,2.53678E-13,-12.59571662
312.19,90,2.53678E-13,-12.59571662
315,90,2.53678E-13,-12.59571662
317.81,90,2.53678E-13,-12.59571662
320.63,90,2.53678E-13,-12.59571662
323.44,90,2.53678E-13,-12.59571662
326.25,90,2.53678E-13,-12.59571662
329.06,90,2.53678E-13,-12.59571662
331.88,90,2.53678E-13,-12.59571662
334.69,90,2.53678E-13,-12.59571662
337.5,90,2.53678E-13,-12.59571662
340.31,90,2.53678E-13,-12.59571662
343.13,90,2.53678E-13,-12.59571662
345.94,90,2.53678E-13,-12.59571662
348.75,90,2.53678E-13,-12.59571662
351.56,90,2.53678E-13,-12.59571662
354.38,90,2.53678E-13,-12.59571662
357.19,90,2.53678E-13,-12.59571662
360,90,2.53678E-13,-12.59571662
362.81,90,2.53678E-13,-12.59571662
365.63,90,2.53678E-13,-12.59571662
368.44,90,2.53678E-13,-12.59571662
371.25,90,2.53678E-13,-12.59571662
374.06,90,2.53678E-13,-12.59571662
376.88,90,2.53678E-13,-12.59571662
379.69,90,2.53678E-13,-12.59571662
382.5,90,2.53678E-13,-12.59571662
385.31,90,2.53678E-13,-12.59571662
388.13,90,2.53678E-13,-12.59571662
390.94,90,2.53678E-13,-12.59571662
393.75,90,2.53678E-13,-12.59571662
396.56,90,2.53678E-13,-12.59571662
399.38,90,2.53678E-13,-12.59571662
402.19,90,2.53678E-13,-12.59571662
405,90,2.53678E-13,-12.59571662
407.81,90,2.53678E-13,-12.59571662
410.63,90,2.53678E-13,-12.59571662
413.44,90,2.53678E-13,-12.59571662
416.25,90,2.53678E-13,-12.59571662
419.06,90,2.53678E-13,-12.59571662
421.88,90,2.53678E-13,-12.59571662
424.69,90,2.53678E-13,-12.59571662
427.5,90,2.53678E-13,-12.59571662
430.31,90,2.53678E-13,-12.59571662
433.13,90,2.53678E-13,-12.59571662
435.94,90,2.53678E-13,-12.59571662
438.75,90,2.53678E-13,-12.59571662
441.56,90,2.53678E-13,-12.59571662
444.38,90,2.53678E-13,-12.59571662
447.19,90,2.53678E-13,-12.59571662
450,90,2.53678E-13,-12.59571662
452.81,90,2.53678E-13,-12.59571662
455.63,90,2.53678E-13,-12.59571662
458.44,90,2.53678E-13,-12.59571662
461.25,90,2.53678E-13,-12.59571662
464.06,90,2.53678E-13,-12.59571662
466.88,90,2.53678E-13,-12.59571662
469.69,90,2.53678E-13,-12.59571662
472.5,90,2.53678E-13,-12.59571662
475.31,90,2.53678E-13,-12.59571662
478.13,90,2.53678E-13,-12.59571662
480.94,90,2.53678E-13,-12.59571662
483.75,90,2.53678E-13,-12.59571662
486.56,90,2.53678E-13,-12.59571662
489.38,90,2.53678E-13,-12.59571662
492.19,90,2.53678E-13,-12.59571662
495,90,2.53678E-13,-12.59571662
497.81,90,2.53678E-13,-12.59571662
500.63,90,2.53678E-13,-12.59571662
503.44,90,2.53678E-13,-12.59571662
506.25,90,2.53678E-13,-12.59571662
509.06,90,2.53678E-13,-12.59571662
511.88,90,2.53678E-13,-12.59571662
514.69,90,2.53678E-13,-12.59571662
517.5,90,2.53678E-13,-12.59571662
520.31,90,2.53678E-13,-12.59571662
523.13,90,2.53678E-13,-12.59571662
525.94,90,2.53678E-13,-12.59571662
528.75,90,2.53678E-13,-12.59571662
531.56,90,2.53678E-13,-12.59571662
534.38,90,2.53678E-13,-12.59571662
537.19,90,2.53678E-13,-12.59571662
540,90,2.53678E-13,-12.59571662
-180,-90,1.26839E-14,-13.89674662
-177.19,-90,1.26839E-14,-13.89674662
-174.38,-90,1.26839E-14,-13.89674662
-171.56,-90,1.26839E-14,-13.89674662
-168.75,-90,1.26839E-14,-13.89674662
-165.94,-90,1.26839E-14,-13.89674662
-163.13,-90,1.26839E-14,-13.89674662
-160.31,-90,1.26839E-14,-13.89674662
-157.5,-90,1.26839E-14,-13.89674662
-154.69,-90,1.26839E-14,-13.89674662
-151.88,-90,1.26839E-14,-13.89674662
-149.06,-90,1.26839E-14,-13.89674662
-146.25,-90,1.26839E-14,-13.89674662
-143.44,-90,1.26839E-14,-13.89674662
-140.63,-90,1.26839E-14,-13.89674662
-137.81,-90,1.26839E-14,-13.89674662
-135,-90,1.26839E-14,-13.89674662
-132.19,-90,1.26839E-14,-13.89674662
-129.38,-90,1.26839E-14,-13.89674662
-126.56,-90,1.26839E-14,-13.89674662
-123.75,-90,1.26839E-14,-13.89674662
-120.94,-90,1.26839E-14,-13.89674662
-118.13,-90,1.26839E-14,-13.89674662
-115.31,-90,1.26839E-14,-13.89674662
-112.5,-90,1.26839E-14,-13.89674662
-109.69,-90,1.26839E-14,-13.89674662
-106.88,-90,1.26839E-14,-13.89674662
-104.06,-90,1.26839E-14,-13.89674662
-101.25,-90,1.26839E-14,-13.89674662
-98.44,-90,1.26839E-14,-13.89674662
-95.63,-90,1.26839E-14,-13.89674662
-92.81,-90,1.26839E-14,-13.89674662
-90,-90,1.26839E-14,-13.89674662
-87.19,-90,1.26839E-14,-13.89674662
-84.38,-90,1.26839E-14,-13.89674662
-81.56,-90,1.26839E-14,-13.89674662
-78.75,-90,1.26839E-14,-13.89674662
-75.94,-90,1.26839E-14,-13.89674662
-73.13,-90,1.26839E-14,-13.89674662
-70.31,-90,1.26839E-14,-13.89674662
-67.5,-90,1.26839E-14,-13.89674662
-64.69,-90,1.26839E-14,-13.89674662
-61.88,-90,1.26839E-14,-13.89674662
-59.06,-90,1.26839E-14,-13.89674662
-56.25,-90,1.26839E-14,-13.89674662
-53.44,-90,1.26839E-14,-13.89674662
-50.63,-90,1.26839E-14,-13.89674662
-47.81,-90,1.26839E-14,-13.89674662
-45,-90,1.26839E-14,-13.89674662
-42.19,-90,1.26839E-14,-13.89674662
-39.38,-90,1.26839E-14,-13.89674662
-36.56,-90,1.26839E-14,-13.89674662
-33.75,-90,1.26839E-14,-13.89674662
-30.94,-90,1.26839E-14,-13.89674662
-28.13,-90,1.26839E-14,-13.89674662
-25.31,-90,1.26839E-14,-13.89674662
-22.5,-90,1.26839E-14,-13.89674662
-19.69,-90,1.26839E-14,-13.89674662
-16.88,-90,1.26839E-14,-13.89674662
-14.06,-90,1.26839E-14,-13.89674662
-11.25,-90,1.26839E-14,-13.89674662
-8.44,-90,1.26839E-14,-13.89674662
-5.63,-90,1.26839E-14,-13.89674662
-2.81,-90,1.26839E-14,-13.89674662
0,-90,1.26839E-14,-13.89674662
2.81,-90,1.26839E-14,-13.89674662
5.63,-90,1.26839E-14,-13.89674662
8.44,-90,1.26839E-14,-13.89674662
11.25,-90,1.26839E-14,-13.89674662
14.06,-90,1.26839E-14,-13.89674662
16.88,-90,1.26839E-14,-13.89674662
19.69,-90,1.26839E-14,-13.89674662
22.5,-90,1.26839E-14,-13.89674662
25.31,-90,1.26839E-14,-13.89674662
28.13,-90,1.26839E-14,-13.89674662
30.94,-90,1.26839E-14,-13.89674662
33.75,-90,1.26839E-14,-13.89674662
36.56,-90,1.26839E-14,-13.89674662
39.38,-90,1.26839E-14,-13.89674662
42.19,-90,1.26839E-14,-13.89674662
45,-90,1.26839E-14,-13.89674662
47.81,-90,1.26839E-14,-13.89674662
50.63,-90,1.26839E-14,-13.89674662
53.44,-90,1.26839E-14,-13.89674662
56.25,-90,1.26839E-14,-13.89674662
59.06,-90,1.26839E-14,-13.89674662
61.88,-90,1.26839E-14,-13.89674662
64.69,-90,1.26839E-14,-13.89674662
67.5,-90,1.26839E-14,-13.89674662
70.31,-90,1.26839E-14,-13.89674662
73.13,-90,1.26839E-14,-13.89674662
75.94,-90,1.26839E-14,-13.89674662
78.75,-90,1.26839E-14,-13.89674662
81.56,-90,1.26839E-14,-13.89674662
84.38,-90,1.26839E-14,-13.89674662
87.19,-90,1.26839E-14,-13.89674662
90,-90,1.26839E-14,-13.89674662
92.81,-90,1.26839E-14,-13.89674662
95.63,-90,1.26839E-14,-13.89674662
98.44,-90,1.26839E-14,-13.89674662
101.25,-90,1.26839E-14,-13.89674662
104.06,-90,1.26839E-14,-13.89674662
106.88,-90,1.26839E-14,-13.89674662
109.69,-90,1.26839E-14,-13.89674662
112.5,-90,1.26839E-14,-13.89674662
115.31,-90,1.26839E-14,-13.89674662
118.13,-90,1.26839E-14,-13.89674662
120.94,-90,1.26839E-14,-13.89674662
123.75,-90,1.26839E-14,-13.89674662
126.56,-90,1.26839E-14,-13.89674662
129.38,-90,1.26839E-14,-13.89674662
132.19,-90,1.26839E-14,-13.89674662
135,-90,1.26839E-14,-13.89674662
137.81,-90,1.26839E-14,-13.89674662
140.63,-90,1.26839E-14,-13.89674662
143.44,-90,1.26839E-14,-13.89674662
146.25,-90,1.26839E-14,-13.89674662
149.06,-90,1.26839E-14,-13.89674662
151.88,-90,1.26839E-14,-13.89674662
154.69,-90,1.26839E-14,-13.89674662
157.5,-90,1.26839E-14,-13.89674662
160.31,-90,1.26839E-14,-13.89674662
163.13,-90,1.26839E-14,-13.89674662
165.94,-90,1.26839E-14,-13.89674662
168.75,-90,1.26839E-14,-13.89674662
171.56,-90,1.26839E-14,-13.89674662
174.38,-90,1.26839E-14,-13.89674662
177.19,-90,1.26839E-14,-13.89674662
180,-90,1.26839E-14,-13.89674662
182.81,-90,1.26839E-14,-13.89674662
185.63,-90,1.26839E-14,-13.89674662
188.44,-90,1.26839E-14,-13.89674662
191.25,-90,1.26839E-14,-13.89674662
194.06,-90,1.26839E-14,-13.89674662
196.88,-90,1.26839E-14,-13.89674662
199.69,-90,1.26839E-14,-13.89674662
202.5,-90,1.26839E-14,-13.89674662
205.31,-90,1.26839E-14,-13.89674662
208.13,-90,1.26839E-14,-13.89674662
210.94,-90,1.26839E-14,-13.89674662
213.75,-90,1.26839E-14,-13.89674662
216.56,-90,1.26839E-14,-13.89674662
219.38,-90,1.26839E-14,-13.89674662
222.19,-90,1.26839E-14,-13.89674662
225,-90,1.26839E-14,-13.89674662
227.81,-90,1.26839E-14,-13.89674662
230.63,-90,1.26839E-14,-13.89674662
233.44,-90,1.26839E-14,-13.89674662
236.25,-90,1.26839E-14,-13.89674662
239.06,-90,1.26839E-14,-13.89674662
241.88,-90,1.26839E-14,-13.89674662
244.69,-90,1.26839E-14,-13.89674662
247.5,-90,1.26839E-14,-13.89674662
250.31,-90,1.26839E-14,-13.89674662
253.13,-90,1.26839E-14,-13.89674662
255.94,-90,1.26839E-14,-13.89674662
258.75,-90,1.26839E-14,-13.89674662
261.56,-90,1.26839E-14,-13.89674662
264.38,-90,1.26839E-14,-13.89674662
267.19,-90,1.26839E-14,-13.89674662
270,-90,1.26839E-14,-13.89674662
272.81,-90,1.26839E-14,-13.89674662
275.63,-90,1.26839E-14,-13.89674662
278.44,-90,1.26839E-14,-13.89674662
281.25,-90,1.26839E-14,-13.89674662
284.06,-90,1.26839E-14,-13.89674662
286.88,-90,1.26839E-14,-13.89674662
289.69,-90,1.26839E-14,-13.89674662
292.5,-90,1.26839E-14,-13.89674662
295.31,-90,1.26839E-14,-13.89674662
298.13,-90,1.26839E-14,-13.89674662
300.94,-90,1.26839E-14,-13.89674662
303.75,-90,1.26839E-14,-13.89674662
306.56,-90,1.26839E-14,-13.89674662
309.38,-90,1.26839E-14,-13.89674662
312.19,-90,1.26839E-14,-13.89674662
315,-90,1.26839E-14,-13.89674662
317.81,-90,1.26839E-14,-13.89674662
320.63,-90,1.26839E-14,-13.89674662
323.44,-90,1.26839E-14,-13.89674662
326.25,-90,1.26839E-14,-13.89674662
329.06,-90,1.26839E-14,-13.89674662
331.88,-90,1.26839E-14,-13.89674662
334.69,-90,1.26839E-14,-13.89674662
337.5,-90,1.26839E-14,-13.89674662
340.31,-90,1.26839E-14,-13.89674662
343.13,-90,1.26839E-14,-13.89674662
345.94,-90,1.26839E-14,-13.89674662
348.75,-90,1.26839E-14,-13.89674662
351.56,-90,1.26839E-14,-13.89674662
354.38,-90,1.26839E-14,-13.89674662
357.19,-90,1.26839E-14,-13.89674662
360,-90,1.26839E-14,-13.89674662
