lon,lat,PINN_log_dep
-119.49579831932772,-86.94915254237289,-0.9870594
-116.47058823529412,-86.94915254237289,-0.9890885
-113.44537815126051,-86.94915254237289,-0.99114627
-110.4201680672269,-86.94915254237289,-0.9932328
-107.39495798319328,-86.94915254237289,-0.9953497
-104.36974789915966,-86.94915254237289,-0.99750096
-101.34453781512605,-86.94915254237289,-0.99968374
-98.31932773109244,-86.94915254237289,-1.0018984
-95.29411764705884,-86.94915254237289,-1.0041536
-92.2689075630252,-86.94915254237289,-1.0064473
-89.2436974789916,-86.94915254237289,-1.0087767
-86.21848739495799,-86.94915254237289,-1.0111922
-83.19327731092437,-86.94915254237289,-1.0146956
-80.16806722689076,-86.94915254237289,-1.0182226
-77.14285714285714,-86.94915254237289,-1.0207365
-74.11764705882354,-86.94915254237289,-1.0232503
-71.09243697478992,-86.94915254237289,-1.0257891
-68.0672268907563,-86.94915254237289,-1.0283601
-65.0420168067227,-86.94915254237289,-1.0309576
-62.01680672268908,-86.94915254237289,-1.033587
-58.991596638655466,-86.94915254237289,-1.0362525
-55.96638655462185,-86.94915254237289,-1.0389491
-52.94117647058823,-86.94915254237289,-1.0416882
-49.91596638655463,-86.94915254237289,-1.0444607
-46.89075630252103,-86.94915254237289,-1.0472772
-43.8655462184874,-86.94915254237289,-1.0501341
-40.84033613445379,-86.94915254237289,-1.0530348
-37.81512605042016,-86.94915254237289,-1.0559803
-34.78991596638656,-86.94915254237289,-1.0589751
-31.76470588235296,-86.94915254237289,-1.0623105
-28.739495798319325,-86.94915254237289,-1.0657605
-25.71428571428572,-86.94915254237289,-1.069256
-22.68907563025209,-86.94915254237289,-1.0727981
-19.66386554621849,-86.94915254237289,-1.0761929
-16.638655462184886,-86.94915254237289,-1.0794755
-13.613445378151257,-86.94915254237289,-1.0828223
-10.588235294117652,-86.94915254237289,-1.0862309
-7.563025210084049,-86.94915254237289,-1.0897086
-4.537815126050418,-86.94915254237289,-1.093252
-1.5126050420168156,-86.94915254237289,-1.0968628
1.5126050420167871,-86.94915254237289,-1.1003777
4.537815126050418,-86.94915254237289,-1.1032741
7.563025210084021,-86.94915254237289,-1.1062312
10.588235294117652,-86.94915254237289,-1.1092486
13.613445378151257,-86.94915254237289,-1.1123309
16.638655462184857,-86.94915254237289,-1.1154813
19.66386554621849,-86.94915254237289,-1.1186324
22.68907563025209,-86.94915254237289,-1.1217283
25.71428571428572,-86.94915254237289,-1.1248952
28.739495798319325,-86.94915254237289,-1.1281356
31.764705882352928,-86.94915254237289,-1.131445
34.78991596638656,-86.94915254237289,-1.134831
37.81512605042016,-86.94915254237289,-1.1382923
40.84033613445376,-86.94915254237289,-1.1418321
43.8655462184874,-86.94915254237289,-1.1454498
46.890756302521,-86.94915254237289,-1.1491482
49.9159663865546,-86.94915254237289,-1.1529435
52.94117647058823,-86.94915254237289,-1.1569939
55.96638655462184,-86.94915254237289,-1.1614416
58.991596638655466,-86.94915254237289,-1.1659734
62.01680672268907,-86.94915254237289,-1.1705952
65.04201680672267,-86.94915254237289,-1.1753057
68.0672268907563,-86.94915254237289,-1.1801096
71.0924369747899,-86.94915254237289,-1.1850041
74.11764705882354,-86.94915254237289,-1.1899976
77.14285714285711,-86.94915254237289,-1.1950854
80.16806722689074,-86.94915254237289,-1.200271
83.19327731092437,-86.94915254237289,-1.2055556
86.21848739495795,-86.94915254237289,-1.2109427
89.24369747899158,-86.94915254237289,-1.2164353
92.2689075630252,-86.94915254237289,-1.2220329
95.29411764705884,-86.94915254237289,-1.227735
98.3193277310924,-86.94915254237289,-1.233546
101.34453781512605,-86.94915254237289,-1.2394664
104.36974789915968,-86.94915254237289,-1.2457433
107.39495798319324,-86.94915254237289,-1.2526933
110.42016806722688,-86.94915254237289,-1.2597448
113.44537815126051,-86.94915254237289,-1.2653339
116.47058823529407,-86.94915254237289,-1.2714417
119.49579831932772,-86.94915254237289,-1.2776943
122.52100840336136,-86.94915254237289,-1.2832915
125.54621848739492,-86.94915254237289,-1.2889794
128.57142857142856,-86.94915254237289,-1.2947574
131.5966386554622,-86.94915254237289,-1.2981511
134.62184873949582,-86.94915254237289,-1.3009554
137.6470588235294,-86.94915254237289,-1.3029906
140.67226890756302,-86.94915254237289,-1.3048594
143.69747899159665,-86.94915254237289,-1.3067327
146.72268907563023,-86.94915254237289,-1.3073285
149.74789915966386,-86.94915254237289,-1.305207
152.7731092436975,-86.94915254237289,-1.3030263
155.79831932773106,-86.94915254237289,-1.3006235
158.8235294117647,-86.94915254237289,-1.2971048
161.84873949579833,-86.94915254237289,-1.2930635
164.8739495798319,-86.94915254237289,-1.28898
167.89915966386553,-86.94915254237289,-1.2848574
170.92436974789916,-86.94915254237289,-1.2807028
173.94957983193274,-86.94915254237289,-1.2765046
176.97478991596637,-86.94915254237289,-1.2722709
180.0,-86.94915254237289,-1.2680023
-180.0,-83.89830508474576,-0.9478334
-176.9747899159664,-83.89830508474576,-0.9497475
-173.94957983193277,-83.89830508474576,-0.9516731
-170.92436974789916,-83.89830508474576,-0.95360756
-167.89915966386553,-83.89830508474576,-0.9555474
-164.87394957983193,-83.89830508474576,-0.9572342
-161.84873949579833,-83.89830508474576,-0.95873904
-158.8235294117647,-83.89830508474576,-0.96056485
-155.7983193277311,-83.89830508474576,-0.96344566
-152.7731092436975,-83.89830508474576,-0.9658555
-149.74789915966386,-83.89830508474576,-0.96836895
-146.72268907563026,-83.89830508474576,-0.9716547
-143.69747899159665,-83.89830508474576,-0.9749285
-140.67226890756302,-83.89830508474576,-0.978184
-137.64705882352942,-83.89830508474576,-0.9814272
-134.62184873949582,-83.89830508474576,-0.98465955
-131.5966386554622,-83.89830508474576,-0.986934
-128.57142857142856,-83.89830508474576,-0.98864275
-125.54621848739497,-83.89830508474576,-0.9904341
-122.52100840336136,-83.89830508474576,-0.99224657
-119.49579831932772,-83.89830508474576,-0.9940968
-116.47058823529412,-83.89830508474576,-0.9959957
-113.44537815126051,-83.89830508474576,-0.9979215
-110.4201680672269,-83.89830508474576,-0.9998734
-107.39495798319328,-83.89830508474576,-1.0018529
-104.36974789915966,-83.89830508474576,-1.0038615
-101.34453781512605,-83.89830508474576,-1.0052768
-98.31932773109244,-83.89830508474576,-1.0064285
-95.29411764705884,-83.89830508474576,-1.0076134
-92.2689075630252,-83.89830508474576,-1.0088351
-89.2436974789916,-83.89830508474576,-1.0100973
-86.21848739495799,-83.89830508474576,-1.0119962
-83.19327731092437,-83.89830508474576,-1.0141762
-80.16806722689076,-83.89830508474576,-1.0163746
-77.14285714285714,-83.89830508474576,-1.0185945
-74.11764705882354,-83.89830508474576,-1.0208336
-71.09243697478992,-83.89830508474576,-1.0231032
-68.0672268907563,-83.89830508474576,-1.0253953
-65.0420168067227,-83.89830508474576,-1.0277166
-62.01680672268908,-83.89830508474576,-1.0300686
-58.991596638655466,-83.89830508474576,-1.032451
-55.96638655462185,-83.89830508474576,-1.0348694
-52.94117647058823,-83.89830508474576,-1.0373198
-49.91596638655463,-83.89830508474576,-1.0398067
-46.89075630252103,-83.89830508474576,-1.0423341
-43.8655462184874,-83.89830508474576,-1.0448971
-40.84033613445379,-83.89830508474576,-1.0475049
-37.81512605042016,-83.89830508474576,-1.0501555
-34.78991596638656,-83.89830508474576,-1.0528549
-31.76470588235296,-83.89830508474576,-1.0555962
-28.739495798319325,-83.89830508474576,-1.0583884
-25.71428571428572,-83.89830508474576,-1.0612293
-22.68907563025209,-83.89830508474576,-1.0641224
-19.66386554621849,-83.89830508474576,-1.0673898
-16.638655462184886,-83.89830508474576,-1.0703796
-13.613445378151257,-83.89830508474576,-1.0733987
-10.588235294117652,-83.89830508474576,-1.0764804
-7.563025210084049,-83.89830508474576,-1.0796211
-4.537815126050418,-83.89830508474576,-1.0828278
-1.5126050420168156,-83.89830508474576,-1.0861014
1.5126050420167871,-83.89830508474576,-1.0894419
4.537815126050418,-83.89830508474576,-1.0928556
7.563025210084021,-83.89830508474576,-1.0963359
10.588235294117652,-83.89830508474576,-1.0998946
13.613445378151257,-83.89830508474576,-1.1035267
16.638655462184857,-83.89830508474576,-1.1072342
19.66386554621849,-83.89830508474576,-1.1107726
22.68907563025209,-83.89830508474576,-1.1143935
25.71428571428572,-83.89830508474576,-1.1180915
28.739495798319325,-83.89830508474576,-1.12187
31.764705882352928,-83.89830508474576,-1.1257348
34.78991596638656,-83.89830508474576,-1.1290321
37.81512605042016,-83.89830508474576,-1.1322366
40.84033613445376,-83.89830508474576,-1.1355202
43.8655462184874,-83.89830508474576,-1.1388777
46.890756302521,-83.89830508474576,-1.1423169
49.9159663865546,-83.89830508474576,-1.1458379
52.94117647058823,-83.89830508474576,-1.1497315
55.96638655462184,-83.89830508474576,-1.153935
58.991596638655466,-83.89830508474576,-1.1582226
62.01680672268907,-83.89830508474576,-1.162596
65.04201680672267,-83.89830508474576,-1.1670568
68.0672268907563,-83.89830508474576,-1.1716113
71.0924369747899,-83.89830508474576,-1.1762776
74.11764705882354,-83.89830508474576,-1.1810389
77.14285714285711,-83.89830508474576,-1.1858933
80.16806722689074,-83.89830508474576,-1.1908424
83.19327731092437,-83.89830508474576,-1.195889
86.21848739495795,-83.89830508474576,-1.2010368
89.24369747899158,-83.89830508474576,-1.2062875
92.2689075630252,-83.89830508474576,-1.211639
95.29411764705884,-83.89830508474576,-1.2170961
98.3193277310924,-83.89830508474576,-1.2226562
101.34453781512605,-83.89830508474576,-1.2283269
104.36974789915968,-83.89830508474576,-1.2358564
107.39495798319324,-83.89830508474576,-1.2438023
110.42016806722688,-83.89830508474576,-1.2513263
113.44537815126051,-83.89830508474576,-1.2575256
116.47058823529407,-83.89830508474576,-1.2637696
119.49579831932772,-83.89830508474576,-1.2695018
122.52100840336136,-83.89830508474576,-1.2746621
125.54621848739492,-83.89830508474576,-1.2792406
128.57142857142856,-83.89830508474576,-1.2824533
131.5966386554622,-83.89830508474576,-1.2851021
134.62184873949582,-83.89830508474576,-1.2860138
137.6470588235294,-83.89830508474576,-1.2840908
140.67226890756302,-83.89830508474576,-1.2821742
143.69747899159665,-83.89830508474576,-1.2802572
146.72268907563023,-83.89830508474576,-1.2780817
149.74789915966386,-83.89830508474576,-1.2744122
152.7731092436975,-83.89830508474576,-1.2701635
155.79831932773106,-83.89830508474576,-1.2658969
158.8235294117647,-83.89830508474576,-1.2616117
161.84873949579833,-83.89830508474576,-1.257311
164.8739495798319,-83.89830508474576,-1.2529935
167.89915966386553,-83.89830508474576,-1.2486608
170.92436974789916,-83.89830508474576,-1.2443141
173.94957983193274,-83.89830508474576,-1.2399526
176.97478991596637,-83.89830508474576,-1.235579
180.0,-83.89830508474576,-1.231221
-180.0,-80.84745762711864,-0.9569925
-176.9747899159664,-80.84745762711864,-0.95867795
-173.94957983193277,-80.84745762711864,-0.9602221
-170.92436974789916,-80.84745762711864,-0.9617713
-167.89915966386553,-80.84745762711864,-0.9633309
-164.87394957983193,-80.84745762711864,-0.9647701
-161.84873949579833,-80.84745762711864,-0.9660119
-158.8235294117647,-80.84745762711864,-0.9672629
-155.7983193277311,-80.84745762711864,-0.96852237
-152.7731092436975,-80.84745762711864,-0.9705689
-149.74789915966386,-80.84745762711864,-0.97337705
-146.72268907563026,-80.84745762711864,-0.9760252
-143.69747899159665,-80.84745762711864,-0.97880936
-140.67226890756302,-80.84745762711864,-0.98204607
-137.64705882352942,-80.84745762711864,-0.98522615
-134.62184873949582,-80.84745762711864,-0.988487
-131.5966386554622,-80.84745762711864,-0.9920159
-128.57142857142856,-80.84745762711864,-0.99554235
-125.54621848739497,-80.84745762711864,-0.9984417
-122.52100840336136,-80.84745762711864,-0.9992229
-119.49579831932772,-80.84745762711864,-1.0000242
-116.47058823529412,-80.84745762711864,-1.0008621
-113.44537815126051,-80.84745762711864,-1.0017352
-110.4201680672269,-80.84745762711864,-1.0026358
-107.39495798319328,-80.84745762711864,-1.0035646
-104.36974789915966,-80.84745762711864,-1.0045226
-101.34453781512605,-80.84745762711864,-1.0055068
-98.31932773109244,-80.84745762711864,-1.0065272
-95.29411764705884,-80.84745762711864,-1.0075779
-92.2689075630252,-80.84745762711864,-1.0086626
-89.2436974789916,-80.84745762711864,-1.0100656
-86.21848739495799,-80.84745762711864,-1.0119871
-83.19327731092437,-80.84745762711864,-1.013924
-80.16806722689076,-80.84745762711864,-1.0158788
-77.14285714285714,-80.84745762711864,-1.0178556
-74.11764705882354,-80.84745762711864,-1.019851
-71.09243697478992,-80.84745762711864,-1.0218714
-68.0672268907563,-80.84745762711864,-1.0239182
-65.0420168067227,-80.84745762711864,-1.0259861
-62.01680672268908,-80.84745762711864,-1.0280819
-58.991596638655466,-80.84745762711864,-1.0302126
-55.96638655462185,-80.84745762711864,-1.0323727
-52.94117647058823,-80.84745762711864,-1.0345627
-49.91596638655463,-80.84745762711864,-1.0367904
-46.89075630252103,-80.84745762711864,-1.0390555
-43.8655462184874,-80.84745762711864,-1.0413548
-40.84033613445379,-80.84745762711864,-1.0436966
-37.81512605042016,-80.84745762711864,-1.0460805
-34.78991596638656,-80.84745762711864,-1.0485052
-31.76470588235296,-80.84745762711864,-1.0509742
-28.739495798319325,-80.84745762711864,-1.0534904
-25.71428571428572,-80.84745762711864,-1.0560515
-22.68907563025209,-80.84745762711864,-1.0586666
-19.66386554621849,-80.84745762711864,-1.0613308
-16.638655462184886,-80.84745762711864,-1.0640024
-13.613445378151257,-80.84745762711864,-1.0665797
-10.588235294117652,-80.84745762711864,-1.06922
-7.563025210084049,-80.84745762711864,-1.0719199
-4.537815126050418,-80.84745762711864,-1.0747435
-1.5126050420168156,-80.84745762711864,-1.0777065
1.5126050420167871,-80.84745762711864,-1.0807347
4.537815126050418,-80.84745762711864,-1.0838306
7.563025210084021,-80.84745762711864,-1.0869917
10.588235294117652,-80.84745762711864,-1.0902243
13.613445378151257,-80.84745762711864,-1.0935327
16.638655462184857,-80.84745762711864,-1.0967482
19.66386554621849,-80.84745762711864,-1.0999471
22.68907563025209,-80.84745762711864,-1.1032197
25.71428571428572,-80.84745762711864,-1.1065661
28.739495798319325,-80.84745762711864,-1.1099924
31.764705882352928,-80.84745762711864,-1.1134987
34.78991596638656,-80.84745762711864,-1.1170902
37.81512605042016,-80.84745762711864,-1.1207633
40.84033613445376,-80.84745762711864,-1.124522
43.8655462184874,-80.84745762711864,-1.1283703
46.890756302521,-80.84745762711864,-1.1323098
49.9159663865546,-80.84745762711864,-1.1363387
52.94117647058823,-80.84745762711864,-1.1408379
55.96638655462184,-80.84745762711864,-1.1455286
58.991596638655466,-80.84745762711864,-1.1503108
62.01680672268907,-80.84745762711864,-1.1551867
65.04201680672267,-80.84745762711864,-1.1601534
68.0672268907563,-80.84745762711864,-1.1646824
71.0924369747899,-80.84745762711864,-1.1691561
74.11764705882354,-80.84745762711864,-1.173933
77.14285714285711,-80.84745762711864,-1.1788028
80.16806722689074,-80.84745762711864,-1.1837626
83.19327731092437,-80.84745762711864,-1.1888151
86.21848739495795,-80.84745762711864,-1.1939564
89.24369747899158,-80.84745762711864,-1.1997313
92.2689075630252,-80.84745762711864,-1.2061011
95.29411764705884,-80.84745762711864,-1.2125711
98.3193277310924,-80.84745762711864,-1.2191494
101.34453781512605,-80.84745762711864,-1.2264127
104.36974789915968,-80.84745762711864,-1.2343594
107.39495798319324,-80.84745762711864,-1.2422198
110.42016806722688,-80.84745762711864,-1.2485505
113.44537815126051,-80.84745762711864,-1.2545136
116.47058823529407,-80.84745762711864,-1.2587074
119.49579831932772,-80.84745762711864,-1.2616016
122.52100840336136,-80.84745762711864,-1.2626833
125.54621848739492,-80.84745762711864,-1.2626278
128.57142857142856,-80.84745762711864,-1.2610486
131.5966386554622,-80.84745762711864,-1.2590141
134.62184873949582,-80.84745762711864,-1.2569801
137.6470588235294,-80.84745762711864,-1.254941
140.67226890756302,-80.84745762711864,-1.2515912
143.69747899159665,-80.84745762711864,-1.2475842
146.72268907563023,-80.84745762711864,-1.2433989
149.74789915966386,-80.84745762711864,-1.23906
152.7731092436975,-80.84745762711864,-1.2347043
155.79831932773106,-80.84745762711864,-1.2303216
158.8235294117647,-80.84745762711864,-1.2259163
161.84873949579833,-80.84745762711864,-1.2214917
164.8739495798319,-80.84745762711864,-1.2170478
167.89915966386553,-80.84745762711864,-1.212588
170.92436974789916,-80.84745762711864,-1.2081128
173.94957983193274,-80.84745762711864,-1.2036165
176.97478991596637,-80.84745762711864,-1.1991066
180.0,-80.84745762711864,-1.1946782
-180.0,-77.79661016949153,-0.9518207
-176.9747899159664,-77.79661016949153,-0.9556588
-173.94957983193277,-77.79661016949153,-0.9594933
-170.92436974789916,-77.79661016949153,-0.9633241
-167.89915966386553,-77.79661016949153,-0.96672624
-164.87394957983193,-77.79661016949153,-0.96822
-161.84873949579833,-77.79661016949153,-0.96951133
-158.8235294117647,-77.79661016949153,-0.97079617
-155.7983193277311,-77.79661016949153,-0.97209543
-152.7731092436975,-77.79661016949153,-0.9734108
-149.74789915966386,-77.79661016949153,-0.9747406
-146.72268907563026,-77.79661016949153,-0.97647136
-143.69747899159665,-77.79661016949153,-0.97762734
-140.67226890756302,-77.79661016949153,-0.97854
-137.64705882352942,-77.79661016949153,-0.9802209
-134.62184873949582,-77.79661016949153,-0.98314047
-131.5966386554622,-77.79661016949153,-0.9860541
-128.57142857142856,-77.79661016949153,-0.9882951
-125.54621848739497,-77.79661016949153,-0.9904663
-122.52100840336136,-77.79661016949153,-0.99264723
-119.49579831932772,-77.79661016949153,-0.994837
-116.47058823529412,-77.79661016949153,-0.9970297
-113.44537815126051,-77.79661016949153,-0.9992367
-110.4201680672269,-77.79661016949153,-1.0005571
-107.39495798319328,-77.79661016949153,-1.0014539
-104.36974789915966,-77.79661016949153,-1.0023983
-101.34453781512605,-77.79661016949153,-1.0033772
-98.31932773109244,-77.79661016949153,-1.0043979
-95.29411764705884,-77.79661016949153,-1.0054554
-92.2689075630252,-77.79661016949153,-1.0065727
-89.2436974789916,-77.79661016949153,-1.0085682
-86.21848739495799,-77.79661016949153,-1.0105839
-83.19327731092437,-77.79661016949153,-1.0126216
-80.16806722689076,-77.79661016949153,-1.0146883
-77.14285714285714,-77.79661016949153,-1.0167786
-74.11764705882354,-77.79661016949153,-1.0189005
-71.09243697478992,-77.79661016949153,-1.021051
-68.0672268907563,-77.79661016949153,-1.0232334
-65.0420168067227,-77.79661016949153,-1.025435
-62.01680672268908,-77.79661016949153,-1.0273057
-58.991596638655466,-77.79661016949153,-1.0292047
-55.96638655462185,-77.79661016949153,-1.0311326
-52.94117647058823,-77.79661016949153,-1.0330892
-49.91596638655463,-77.79661016949153,-1.0350822
-46.89075630252103,-77.79661016949153,-1.037109
-43.8655462184874,-77.79661016949153,-1.0391682
-40.84033613445379,-77.79661016949153,-1.0412683
-37.81512605042016,-77.79661016949153,-1.0434074
-34.78991596638656,-77.79661016949153,-1.0455859
-31.76470588235296,-77.79661016949153,-1.0478036
-28.739495798319325,-77.79661016949153,-1.0500721
-25.71428571428572,-77.79661016949153,-1.052383
-22.68907563025209,-77.79661016949153,-1.0547392
-19.66386554621849,-77.79661016949153,-1.0571486
-16.638655462184886,-77.79661016949153,-1.059604
-13.613445378151257,-77.79661016949153,-1.0620179
-10.588235294117652,-77.79661016949153,-1.0643922
-7.563025210084049,-77.79661016949153,-1.066823
-4.537815126050418,-77.79661016949153,-1.0693161
-1.5126050420168156,-77.79661016949153,-1.0718746
1.5126050420167871,-77.79661016949153,-1.074497
4.537815126050418,-77.79661016949153,-1.0771848
7.563025210084021,-77.79661016949153,-1.079946
10.588235294117652,-77.79661016949153,-1.0827749
13.613445378151257,-77.79661016949153,-1.0856111
16.638655462184857,-77.79661016949153,-1.0884238
19.66386554621849,-77.79661016949153,-1.0913049
22.68907563025209,-77.79661016949153,-1.0942603
25.71428571428572,-77.79661016949153,-1.0972866
28.739495798319325,-77.79661016949153,-1.1003906
31.764705882352928,-77.79661016949153,-1.1035709
34.78991596638656,-77.79661016949153,-1.10683
37.81512605042016,-77.79661016949153,-1.1101692
40.84033613445376,-77.79661016949153,-1.1136788
43.8655462184874,-77.79661016949153,-1.1174428
46.890756302521,-77.79661016949153,-1.121293
49.9159663865546,-77.79661016949153,-1.12524
52.94117647058823,-77.79661016949153,-1.1298255
55.96638655462184,-77.79661016949153,-1.1344998
58.991596638655466,-77.79661016949153,-1.1392553
62.01680672268907,-77.79661016949153,-1.1441034
65.04201680672267,-77.79661016949153,-1.1490448
68.0672268907563,-77.79661016949153,-1.154071
71.0924369747899,-77.79661016949153,-1.1591966
74.11764705882354,-77.79661016949153,-1.1649021
77.14285714285711,-77.79661016949153,-1.171239
80.16806722689074,-77.79661016949153,-1.1776705
83.19327731092437,-77.79661016949153,-1.1842055
86.21848739495795,-77.79661016949153,-1.1908424
89.24369747899158,-77.79661016949153,-1.1975827
92.2689075630252,-77.79661016949153,-1.2044327
95.29411764705884,-77.79661016949153,-1.2113892
98.3193277310924,-77.79661016949153,-1.2185996
101.34453781512605,-77.79661016949153,-1.2271198
104.36974789915968,-77.79661016949153,-1.2348659
107.39495798319324,-77.79661016949153,-1.2403637
110.42016806722688,-77.79661016949153,-1.2406725
113.44537815126051,-77.79661016949153,-1.2403582
116.47058823529407,-77.79661016949153,-1.2400692
119.49579831932772,-77.79661016949153,-1.2398069
122.52100840336136,-77.79661016949153,-1.2392509
125.54621848739492,-77.79661016949153,-1.2374246
128.57142857142856,-77.79661016949153,-1.2353021
131.5966386554622,-77.79661016949153,-1.2325073
134.62184873949582,-77.79661016949153,-1.2287817
137.6470588235294,-77.79661016949153,-1.2247089
140.67226890756302,-77.79661016949153,-1.2206199
143.69747899159665,-77.79661016949153,-1.2162524
146.72268907563023,-77.79661016949153,-1.2118417
149.74789915966386,-77.79661016949153,-1.2074044
152.7731092436975,-77.79661016949153,-1.2029433
155.79831932773106,-77.79661016949153,-1.1984583
